num,State,latitude_x,longitude_x,name,latitude_y,longitude_y
7319,Minnesota,45.846846,-95.388876,McDonald's,46.729553,-94.6859
7823,Minnesota,44.666965,-93.637989,Subway,46.729553,-94.6859
7790,Minnesota,44.934613,-93.385299,Jersey Mike's Subs,46.729553,-94.6859
7773,Minnesota,45.551821,-93.586136,Subway,46.729553,-94.6859
7772,Minnesota,44.770308,-93.920111,Subway,46.729553,-94.6859
7771,Minnesota,45.020496,-93.345093,Subway,46.729553,-94.6859
7770,Minnesota,47.467601,-92.525511,Subway,46.729553,-94.6859
7769,Minnesota,44.084402,-93.240783,Subway,46.729553,-94.6859
7679,Minnesota,44.746899,-93.279937,Old Country Buffet,46.729553,-94.6859
7575,Minnesota,44.977246,-93.044657,SUBWAY®,46.729553,-94.6859
7465,Minnesota,45.975105,-94.338169,Arby's,46.729553,-94.6859
7464,Minnesota,44.31596,-93.963683,Arby's,46.729553,-94.6859
7462,Minnesota,44.832759,-93.160822,Arby's,46.729553,-94.6859
7459,Minnesota,44.746053,-93.279805,Arby's,46.729553,-94.6859
7450,Minnesota,44.3254,-93.9559,Domino's Pizza,46.729553,-94.6859
7320,Minnesota,43.657901,-93.31855,McDonald's,46.729553,-94.6859
8103,Minnesota,45.017383,-93.02162,Panera Bread,46.729553,-94.6859
2952,Minnesota,44.838715,-93.800805,McDonald's,46.729553,-94.6859
1845,Minnesota,44.826803,-93.280057,Burger King,46.729553,-94.6859
2950,Minnesota,46.739483,-92.166527,McDonald's,46.729553,-94.6859
994,Minnesota,45.0977,-93.447752,Arby's,46.729553,-94.6859
993,Minnesota,44.965776,-93.349947,Arby's,46.729553,-94.6859
992,Minnesota,44.835821,-93.289168,Arby's,46.729553,-94.6859
991,Minnesota,45.196941,-93.352381,Arby's,46.729553,-94.6859
990,Minnesota,45.15777,-93.234152,Arby's,46.729553,-94.6859
989,Minnesota,44.006546,-92.475045,Arby's,46.729553,-94.6859
988,Minnesota,44.166422,-93.950449,Arby's,46.729553,-94.6859
986,Minnesota,43.63511,-95.594416,Arby's,46.729553,-94.6859
985,Minnesota,48.119546,-96.184237,Arby's,46.729553,-94.6859
932,Minnesota,44.748779,-93.380588,Taco Bell,46.729553,-94.6859
929,Minnesota,44.99229,-93.146918,Taco Bell,46.729553,-94.6859
995,Minnesota,44.776371,-93.41555,Arby's,46.729553,-94.6859
927,Minnesota,44.772818,-93.305195,Taco Bell,46.729553,-94.6859
925,Minnesota,44.949379,-93.018372,Taco Bell,46.729553,-94.6859
924,Minnesota,45.129052,-93.257356,Taco Bell,46.729553,-94.6859
919,Minnesota,44.836406,-93.289271,Taco Bell,46.729553,-94.6859
918,Minnesota,44.862427,-93.545212,Taco Bell,46.729553,-94.6859
916,Minnesota,45.100401,-93.261821,Taco Bell,46.729553,-94.6859
2951,Minnesota,44.093175,-93.507109,McDonald's,46.729553,-94.6859
451,Minnesota,44.830225,-93.601813,Culver's,46.729553,-94.6859
452,Minnesota,44.830225,-93.601813,Culver's,46.729553,-94.6859
453,Minnesota,44.745654,-93.300905,Jimmy John's,46.729553,-94.6859
460,Minnesota,43.684267,-93.359575,Arby's,46.729553,-94.6859
913,Minnesota,45.942085,-95.312621,Taco Bell,46.729553,-94.6859
926,Minnesota,44.947993,-93.273227,Taco Bell,46.729553,-94.6859
996,Minnesota,44.728567,-93.218517,Arby's,46.729553,-94.6859
984,Minnesota,45.563438,-94.142246,Arby's,46.729553,-94.6859
998,Minnesota,44.293146,-93.289314,Arby's,46.729553,-94.6859
2949,Minnesota,44.970637,-93.495073,McDonald's,46.729553,-94.6859
997,Minnesota,44.921734,-93.166681,Arby's,46.729553,-94.6859
2947,Minnesota,45.117295,-95.042617,McDonald's,46.729553,-94.6859
2943,Minnesota,45.336744,-93.008866,McDonald's,46.729553,-94.6859
2942,Minnesota,45.336744,-93.008866,McDonald's,46.729553,-94.6859
2688,Minnesota,44.948201,-93.092676,Arby's,46.729553,-94.6859
2678,Minnesota,46.712184,-92.460117,Arby's,46.729553,-94.6859
2541,Minnesota,44.7983,-93.5252,Domino's Pizza,46.729553,-94.6859
2540,Minnesota,44.8495,-93.7868,Domino's Pizza,46.729553,-94.6859
2455,Minnesota,44.974615,-93.272983,Jimmy John's,46.729553,-94.6859
2454,Minnesota,45.008547,-93.447991,Jimmy John's,46.729553,-94.6859
2453,Minnesota,44.023572,-92.467484,Jimmy John's,46.729553,-94.6859
2452,Minnesota,44.78247,-93.507073,Jimmy John's,46.729553,-94.6859
2948,Minnesota,44.907849,-93.081583,McDonald's,46.729553,-94.6859
1847,Minnesota,46.876058,-96.747416,Burger King,46.729553,-94.6859
2417,Minnesota,43.651497,-93.360254,China Restaurant,46.729553,-94.6859
1000,Minnesota,45.391838,-92.854527,Arby's,46.729553,-94.6859
1001,Minnesota,45.572166,-93.194886,Arby's,46.729553,-94.6859
1213,Minnesota,44.948776,-93.28851,Topper's Pizza,46.729553,-94.6859
1313,Minnesota,44.969094,-93.263507,Band Box Diner,46.729553,-94.6859
999,Minnesota,45.035373,-93.018161,Arby's,46.729553,-94.6859
1842,Minnesota,45.166263,-93.266177,Burger King,46.729553,-94.6859
1843,Minnesota,45.569641,-93.58621,Burger King,46.729553,-94.6859
1844,Minnesota,44.826803,-93.280057,Burger King,46.729553,-94.6859
1846,Minnesota,44.892982,-93.033424,Burger King,46.729553,-94.6859
1840,Minnesota,44.450394,-95.771693,Burger King,46.729553,-94.6859
6725,Mississippi,30.380417,-89.093177,Burger King,32.354668,-89.398528
5648,Mississippi,34.934665,-89.9824,Domino's Pizza,32.354668,-89.398528
5774,Mississippi,34.316271,-88.703727,Chick-fil-A,32.354668,-89.398528
5826,Mississippi,30.318225,-89.344355,Popeyes Chicken Biscuits,32.354668,-89.398528
5827,Mississippi,34.219182,-88.719546,Popeyes Louisiana Kitchen,32.354668,-89.398528
5892,Mississippi,31.551954,-90.10787,Sonic Drive-In,32.354668,-89.398528
4964,Mississippi,32.39101,-90.112766,Back Yard Burgers,32.354668,-89.398528
6210,Mississippi,30.443658,-88.934415,Taco Bell,32.354668,-89.398528
6219,Mississippi,34.363987,-89.555829,Panera Bread,32.354668,-89.398528
6724,Mississippi,32.253349,-90.224314,Burger King,32.354668,-89.398528
6726,Mississippi,30.372618,-88.536014,Burger King,32.354668,-89.398528
8853,Mississippi,32.382428,-90.041179,McDonald's,32.354668,-89.398528
7504,Mississippi,31.578579,-90.467784,Taco Bell,32.354668,-89.398528
7887,Mississippi,34.315558,-88.693173,Chick-fil-A,32.354668,-89.398528
8411,Mississippi,34.96276,-89.985667,Taco Del Mar,32.354668,-89.398528
8449,Mississippi,34.362566,-89.511465,Taco Bell,32.354668,-89.398528
8854,Mississippi,34.364545,-89.555357,McDonald's,32.354668,-89.398528
8857,Mississippi,34.962652,-90.017385,McDonald's,32.354668,-89.398528
8858,Mississippi,34.255166,-89.018158,McDonald's,32.354668,-89.398528
8996,Mississippi,34.96262,-90.003944,KFC,32.354668,-89.398528
9001,Mississippi,34.96731,-89.79563,SONIC Drive In,32.354668,-89.398528
3651,Mississippi,31.334809,-89.344316,Subway,32.354668,-89.398528
6727,Mississippi,34.257816,-89.018178,Burger King,32.354668,-89.398528
3650,Mississippi,32.294165,-89.804231,Subway,32.354668,-89.398528
3716,Mississippi,34.822631,-89.9721,Subway,32.354668,-89.398528
3648,Mississippi,33.854443,-89.323835,Subway,32.354668,-89.398528
850,Mississippi,32.31227,-90.177959,McDonald's,32.354668,-89.398528
846,Mississippi,30.450438,-89.103813,McDonald's,32.354668,-89.398528
829,Mississippi,32.326801,-90.172307,McDonald's,32.354668,-89.398528
729,Mississippi,32.399857,-90.109009,Krystal,32.354668,-89.398528
477,Mississippi,34.962709,-89.990486,McDonald's,32.354668,-89.398528
476,Mississippi,34.962709,-89.990486,McDonald's,32.354668,-89.398528
474,Mississippi,33.759524,-90.715742,McDonald's,32.354668,-89.398528
1175,Mississippi,32.282241,-90.118333,Taco Bell,32.354668,-89.398528
473,Mississippi,33.759524,-90.715742,McDonald's,32.354668,-89.398528
458,Mississippi,33.493277,-88.363825,McDonald's,32.354668,-89.398528
456,Mississippi,30.446349,-88.934148,McDonald's,32.354668,-89.398528
455,Mississippi,30.446349,-88.934148,McDonald's,32.354668,-89.398528
454,Mississippi,32.385437,-90.147307,McDonald's,32.354668,-89.398528
260,Mississippi,31.579563,-90.459029,Burger King,32.354668,-89.398528
3649,Mississippi,31.538791,-91.396388,Subway,32.354668,-89.398528
18,Mississippi,32.282328,-90.11677,Rally's,32.354668,-89.398528
466,Mississippi,30.438931,-88.526545,McDonald's,32.354668,-89.398528
1176,Mississippi,34.189784,-90.577591,Taco Bell,32.354668,-89.398528
475,Mississippi,30.39304,-88.884899,McDonald's,32.354668,-89.398528
1982,Mississippi,34.185109,-90.588962,Subway,32.354668,-89.398528
1627,Mississippi,32.355763,-90.150097,McAlister's Deli,32.354668,-89.398528
3646,Mississippi,33.981563,-88.475848,Subway,32.354668,-89.398528
3417,Mississippi,34.255949,-88.738971,Pizza Hut,32.354668,-89.398528
3416,Mississippi,34.363652,-89.516348,Pizza Hut,32.354668,-89.398528
3415,Mississippi,34.962436,-89.935471,Pizza Hut,32.354668,-89.398528
2965,Mississippi,30.385107,-88.516311,Waffle House,32.354668,-89.398528
3647,Mississippi,34.192695,-90.569899,Subway,32.354668,-89.398528
2288,Mississippi,32.355719,-90.179899,McDonald's,32.354668,-89.398528
2284,Mississippi,30.409148,-88.759367,McDonald's,32.354668,-89.398528
5705,Missouri,37.951818,-91.777441,Jimmy John's,37.964253,-91.831833
5639,Missouri,38.438524,-90.373423,Jack in the Box,37.964253,-91.831833
5635,Missouri,38.744165,-90.634508,Jack in the Box,37.964253,-91.831833
5773,Missouri,38.601307,-90.406216,Blimpie,37.964253,-91.831833
5775,Missouri,38.5319,-90.288196,Steak 'n Shake,37.964253,-91.831833
6067,Missouri,38.446375,-90.373271,Lion's Choice,37.964253,-91.831833
4674,Missouri,38.612093,-90.346752,Arby's,37.964253,-91.831833
5637,Missouri,38.255428,-90.400024,Jack in the Box,37.964253,-91.831833
5636,Missouri,38.498895,-90.334758,Jack in the Box,37.964253,-91.831833
5713,Missouri,37.789427,-90.429267,Arby's,37.964253,-91.831833
5638,Missouri,38.079899,-91.410736,Jack in the Box,37.964253,-91.831833
5136,Missouri,38.556743,-90.40757,Steak 'n Shake,37.964253,-91.831833
5314,Missouri,38.761729,-90.700016,Burger King,37.964253,-91.831833
5137,Missouri,38.556743,-90.40757,Steak 'n Shake,37.964253,-91.831833
4968,Missouri,38.775723,-90.445749,Jimmy John's,37.964253,-91.831833
4675,Missouri,38.612093,-90.346752,Arby's,37.964253,-91.831833
4766,Missouri,36.715874,-91.871686,Taco Bell,37.964253,-91.831833
4767,Missouri,37.181419,-93.251637,Taco Bell,37.964253,-91.831833
6169,Missouri,39.109076,-94.582824,Burrito Bros.,37.964253,-91.831833
4768,Missouri,37.182473,-93.299056,Taco Bell,37.964253,-91.831833
4769,Missouri,38.793782,-90.571991,Taco Bell,37.964253,-91.831833
4770,Missouri,38.625824,-90.287392,Taco Bell,37.964253,-91.831833
4963,Missouri,37.149707,-93.277749,Jimmy John's,37.964253,-91.831833
5404,Missouri,39.099914,-94.603847,Wendy's,37.964253,-91.831833
6188,Missouri,38.51,-90.437426,Blimpie,37.964253,-91.831833
6391,Missouri,38.676158,-90.251331,McDonald's,37.964253,-91.831833
6376,Missouri,38.766959,-90.783925,Arby's,37.964253,-91.831833
4548,Missouri,37.792712,-90.437161,Steak 'n Shake,37.964253,-91.831833
7007,Missouri,39.713261,-94.871492,Subway,37.964253,-91.831833
7006,Missouri,37.863651,-94.025335,Subway,37.964253,-91.831833
7005,Missouri,36.85563,-94.384073,Subway,37.964253,-91.831833
7004,Missouri,38.576845,-92.172252,Subway,37.964253,-91.831833
6825,Missouri,38.667844,-90.599416,Lion's Choice,37.964253,-91.831833
6728,Missouri,38.82205,-91.138613,Jack in the Box,37.964253,-91.831833
6710,Missouri,38.770116,-90.264849,Subway,37.964253,-91.831833
6709,Missouri,38.616867,-90.33432,Subway,37.964253,-91.831833
6708,Missouri,39.333764,-91.180644,Subway,37.964253,-91.831833
6394,Missouri,39.772286,-94.803442,McDonald's,37.964253,-91.831833
6375,Missouri,38.766959,-90.783925,Arby's,37.964253,-91.831833
6393,Missouri,39.714001,-94.870799,McDonald's,37.964253,-91.831833
6390,Missouri,38.496033,-90.299537,McDonald's,37.964253,-91.831833
6389,Missouri,38.73935,-90.634081,McDonald's,37.964253,-91.831833
6388,Missouri,37.824428,-92.12374,McDonald's,37.964253,-91.831833
6387,Missouri,38.772748,-90.220648,McDonald's,37.964253,-91.831833
6386,Missouri,37.139899,-93.277528,McDonald's,37.964253,-91.831833
6385,Missouri,37.160425,-93.315516,McDonald's,37.964253,-91.831833
6384,Missouri,37.160425,-93.315516,McDonald's,37.964253,-91.831833
6383,Missouri,38.771079,-93.734973,McDonald's,37.964253,-91.831833
6382,Missouri,37.810664,-92.223554,McDonald's,37.964253,-91.831833
6381,Missouri,38.810312,-90.864674,McDonald's,37.964253,-91.831833
6380,Missouri,38.601939,-90.326141,McDonald's,37.964253,-91.831833
6392,Missouri,38.636965,-90.194836,McDonald's,37.964253,-91.831833
4547,Missouri,38.591401,-90.272726,Steak 'n Shake,37.964253,-91.831833
1259,Missouri,38.690958,-90.389834,Taco Bell,37.964253,-91.831833
4477,Missouri,38.945725,-91.940243,Taco Bell,37.964253,-91.831833
1271,Missouri,38.504591,-90.643431,Taco Bell,37.964253,-91.831833
1270,Missouri,38.772846,-90.305189,Taco Bell,37.964253,-91.831833
1269,Missouri,38.513119,-90.441099,Taco Bell,37.964253,-91.831833
1268,Missouri,38.786821,-90.351463,Taco Bell,37.964253,-91.831833
1267,Missouri,38.554882,-92.19907,Taco Bell,37.964253,-91.831833
1266,Missouri,39.068408,-94.583579,Taco Bell,37.964253,-91.831833
1265,Missouri,39.246764,-94.574317,Taco Bell,37.964253,-91.831833
1264,Missouri,40.185961,-92.571955,Taco Bell,37.964253,-91.831833
1263,Missouri,38.715528,-90.452975,Taco Bell,37.964253,-91.831833
1262,Missouri,37.094525,-93.814544,Taco Bell,37.964253,-91.831833
1261,Missouri,36.913555,-93.913564,Taco Bell,37.964253,-91.831833
1260,Missouri,36.913555,-93.913564,Taco Bell,37.964253,-91.831833
7008,Missouri,39.777323,-93.554059,Subway,37.964253,-91.831833
1258,Missouri,38.484707,-90.760092,Taco Bell,37.964253,-91.831833
1257,Missouri,37.711784,-89.890735,Taco Bell,37.964253,-91.831833
1272,Missouri,37.874667,-90.512367,Taco Bell,37.964253,-91.831833
1256,Missouri,38.787706,-90.512078,Taco Bell,37.964253,-91.831833
1273,Missouri,37.7911,-90.432989,Taco Bell,37.964253,-91.831833
1275,Missouri,38.964735,-92.334883,Taco Bell,37.964253,-91.831833
2926,Missouri,38.963767,-92.289441,McDonald's,37.964253,-91.831833
2670,Missouri,38.66273,-90.2616,Domino's Pizza,37.964253,-91.831833
2538,Missouri,37.938161,-91.777348,Subway,37.964253,-91.831833
2537,Missouri,36.63967,-93.259995,Subway,37.964253,-91.831833
2536,Missouri,36.913344,-93.914957,Subway,37.964253,-91.831833
2535,Missouri,36.606849,-93.233622,Subway,37.964253,-91.831833
2534,Missouri,38.667425,-90.60092,Subway,37.964253,-91.831833
2423,Missouri,39.043623,-94.415663,Taco Bell,37.964253,-91.831833
2392,Missouri,38.819392,-91.141411,Taco Bell,37.964253,-91.831833
1766,Missouri,38.671177,-90.433316,Pei Wei,37.964253,-91.831833
1582,Missouri,38.658967,-90.299028,Taco Bell,37.964253,-91.831833
1439,Missouri,38.903952,-94.529981,Subway,37.964253,-91.831833
1278,Missouri,38.963799,-92.28857,Taco Bell,37.964253,-91.831833
1277,Missouri,38.909489,-92.33195,Taco Bell,37.964253,-91.831833
1276,Missouri,38.947002,-92.334374,Taco Bell,37.964253,-91.831833
1274,Missouri,36.803572,-89.980024,Taco Bell,37.964253,-91.831833
4478,Missouri,38.945725,-91.940243,Taco Bell,37.964253,-91.831833
1255,Missouri,39.735438,-94.801106,Taco Bell,37.964253,-91.831833
497,Missouri,37.838741,-90.487971,Hardee's,37.964253,-91.831833
3058,Missouri,37.14304,-92.26376,Domino's Pizza,37.964253,-91.831833
3059,Missouri,38.3573,-90.9816,Domino's Pizza,37.964253,-91.831833
3060,Missouri,37.3172,-89.5249,Domino's Pizza,37.964253,-91.831833
3177,Missouri,37.308109,-89.551731,Taco John's,37.964253,-91.831833
3178,Missouri,39.712874,-94.871893,Taco John's,37.964253,-91.831833
3179,Missouri,39.785926,-94.80418,Taco John's,37.964253,-91.831833
3200,Missouri,38.634958,-90.348097,Panda Express,37.964253,-91.831833
3799,Missouri,38.709172,-93.268478,Panera Bread,37.964253,-91.831833
3817,Missouri,38.578329,-92.19256,McDonald's,37.964253,-91.831833
4068,Missouri,38.528702,-90.363515,Subway,37.964253,-91.831833
4069,Missouri,38.646476,-90.228667,Subway,37.964253,-91.831833
4255,Missouri,36.608445,-93.233879,Taco Bell,37.964253,-91.831833
4289,Missouri,38.682857,-90.486389,Taco Bell,37.964253,-91.831833
4290,Missouri,38.682857,-90.486389,Taco Bell,37.964253,-91.831833
4476,Missouri,38.945725,-91.940243,Taco Bell,37.964253,-91.831833
2946,Missouri,38.77437,-92.254355,McDonald's,37.964253,-91.831833
983,Missouri,38.431621,-90.971016,Arby's,37.964253,-91.831833
2945,Missouri,38.77437,-92.254355,McDonald's,37.964253,-91.831833
2941,Missouri,39.032359,-94.305142,McDonald's,37.964253,-91.831833
366,Missouri,37.31071,-89.53989,Lacey's On The Hill Restaurant,37.964253,-91.831833
365,Missouri,38.8067,-90.297975,Arby's,37.964253,-91.831833
364,Missouri,38.21353844,-90.40835567,Hardee's/red Burrito,37.964253,-91.831833
362,Missouri,38.615623,-90.221252,SUBWAY®,37.964253,-91.831833
55,Missouri,38.964944,-92.336364,Burger King,37.964253,-91.831833
2931,Missouri,38.663059,-94.366208,McDonald's,37.964253,-91.831833
2932,Missouri,38.812397,-90.349045,McDonald's,37.964253,-91.831833
2933,Missouri,38.899145,-94.532759,McDonald's,37.964253,-91.831833
2934,Missouri,39.207477,-94.547975,McDonald's,37.964253,-91.831833
2935,Missouri,38.14201,-90.57624,McDonald's,37.964253,-91.831833
2936,Missouri,38.959957,-92.371307,McDonald's,37.964253,-91.831833
2937,Missouri,38.64361,-90.566835,McDonald's,37.964253,-91.831833
2938,Missouri,38.257002,-94.349764,McDonald's,37.964253,-91.831833
2939,Missouri,38.257002,-94.349764,McDonald's,37.964253,-91.831833
2940,Missouri,38.405791,-90.376785,McDonald's,37.964253,-91.831833
2944,Missouri,38.813428,-94.507282,McDonald's,37.964253,-91.831833
7774,Missouri,36.638496,-93.2646,Panera Bread,37.964253,-91.831833
2930,Missouri,39.721645,-91.391994,McDonald's,37.964253,-91.831833
7791,Missouri,38.552592,-92.200111,Culver's,37.964253,-91.831833
2929,Missouri,37.312575,-91.96038,McDonald's,37.964253,-91.831833
7775,Missouri,37.151853,-93.295777,Pizza Hut,37.964253,-91.831833
9586,Missouri,39.05024,-94.6013,Andy's Frozen Custard,37.964253,-91.831833
9310,Missouri,39.2463,-94.65394,Chick-fil-A,37.964253,-91.831833
9308,Missouri,39.10601,-94.53247,Sonic Drive-In,37.964253,-91.831833
9266,Missouri,38.99853,-94.59301,Burger King,37.964253,-91.831833
9261,Missouri,38.65024,-90.33827,Chipotle Mexican Grill,37.964253,-91.831833
9232,Missouri,37.1808,-93.2316,Andy's Frozen Custard,37.964253,-91.831833
9214,Missouri,38.80185,-90.62099,Burger King,37.964253,-91.831833
9209,Missouri,39.02578,-94.24824,Chipotle Mexican Grill,37.964253,-91.831833
8995,Missouri,38.93995,-92.77463,Wendy's,37.964253,-91.831833
8994,Missouri,38.93995,-92.77463,Wendy's,37.964253,-91.831833
8903,Missouri,38.41102269,-90.38329387,SONIC Drive In,37.964253,-91.831833
8830,Missouri,38.789211,-90.565253,Culver's,37.964253,-91.831833
8610,Missouri,38.967384,-94.606619,Firehouse Subs,37.964253,-91.831833
9036,Missouri,38.44487699,-90.37398256,Wendy's,37.964253,-91.831833
8500,Missouri,37.17589,-93.29539,Kum & Go,37.964253,-91.831833
7836,Missouri,39.074517,-94.378475,Taco Bell,37.964253,-91.831833
7795,Missouri,38.413666,-90.582455,Taco Bell,37.964253,-91.831833
8501,Missouri,37.18073,-93.23604,SONIC Drive In,37.964253,-91.831833
7837,Missouri,39.074517,-94.378475,Taco Bell,37.964253,-91.831833
7859,Missouri,38.59631,-90.270599,Taco Bell,37.964253,-91.831833
8227,Missouri,39.23730674,-94.43485759,Hardee's,37.964253,-91.831833
8228,Missouri,39.08047385,-94.44289684,SONIC Drive In,37.964253,-91.831833
8229,Missouri,39.07175,-94.37991,HiBoy Drive-in,37.964253,-91.831833
8324,Missouri,39.00806,-94.27249,Taco Bell,37.964253,-91.831833
8344,Missouri,38.593655,-90.497734,Jimmy John's,37.964253,-91.831833
8345,Missouri,38.74702979,-90.42207558,Wendy's,37.964253,-91.831833
8346,Missouri,38.75199888,-90.42803263,Long John Silvers / A&W,37.964253,-91.831833
8351,Missouri,38.794712,-90.283066,McDonald's,37.964253,-91.831833
8407,Missouri,38.909433,-92.335761,Panera Bread,37.964253,-91.831833
8323,Missouri,39.028,-94.2712,McDonald's,37.964253,-91.831833
3176,Montana,45.784099,-108.543679,Taco John's,46.879682,-110.362566
3172,Montana,47.106546,-104.715561,Taco John's,46.879682,-110.362566
3173,Montana,48.542708,-109.677245,Taco John's,46.879682,-110.362566
3714,Montana,47.506573,-111.292091,Dairy Queen,46.879682,-110.362566
5444,Montana,46.313055,-114.113991,Subway,46.879682,-110.362566
4605,Montana,45.7771,-108.527,Domino's Pizza,46.879682,-110.362566
4606,Montana,46.8488,-113.998,Domino's Pizza,46.879682,-110.362566
4663,Montana,45.669431,-111.081188,Arby's,46.879682,-110.362566
5442,Montana,45.963451,-112.508042,Subway,46.879682,-110.362566
5443,Montana,45.671099,-111.183253,Subway,46.879682,-110.362566
3171,Montana,45.668737,-108.771499,Taco John's,46.879682,-110.362566
4266,Montana,47.682629,-114.122911,Taco Bell,46.879682,-110.362566
3170,Montana,48.39202,-114.335774,Taco John's,46.879682,-110.362566
462,Montana,48.387043,-115.552063,McDonald's,46.879682,-110.362566
3168,Montana,46.607737,-112.020773,Taco John's,46.879682,-110.362566
2299,Montana,45.784209,-108.590538,McDonald's,46.879682,-110.362566
1174,Montana,47.521028,-111.308274,Taco Bell,46.879682,-110.362566
1173,Montana,48.203448,-114.307145,Taco Bell,46.879682,-110.362566
839,Montana,46.411823,-112.724593,McDonald's,46.879682,-110.362566
838,Montana,46.411823,-112.724593,McDonald's,46.879682,-110.362566
837,Montana,46.411823,-112.724593,McDonald's,46.879682,-110.362566
836,Montana,45.64066,-110.571452,McDonald's,46.879682,-110.362566
482,Montana,48.396123,-114.334756,McDonald's,46.879682,-110.362566
472,Montana,46.869446,-113.985036,McDonald's,46.879682,-110.362566
470,Montana,45.698929,-111.046744,McDonald's,46.879682,-110.362566
469,Montana,45.698929,-111.046744,McDonald's,46.879682,-110.362566
463,Montana,48.387043,-115.552063,McDonald's,46.879682,-110.362566
5445,Montana,46.845902,-114.02204,Subway,46.879682,-110.362566
3169,Montana,46.874588,-114.002163,Taco John's,46.879682,-110.362566
5446,Montana,47.490047,-111.32873,Subway,46.879682,-110.362566
3174,Montana,48.201573,-114.314908,Taco John's,46.879682,-110.362566
6722,Montana,46.591343,-111.992666,Burger King,46.879682,-110.362566
6723,Montana,46.869053,-113.985451,Burger King,46.879682,-110.362566
7753,Montana,48.635608,-112.330932,Subway,46.879682,-110.362566
7911,Montana,46.868822,-113.983852,Pizza Hut,46.879682,-110.362566
7914,Montana,46.62671,-112.021073,Pizza Hut,46.879682,-110.362566
7915,Montana,45.651522,-110.572008,Pizza Hut,46.879682,-110.362566
6008,Montana,45.977098,-112.508572,Subway,46.879682,-110.362566
7396,Nebraska,40.827704,-96.653162,Burger King,41.492537,-99.901813
7395,Nebraska,40.792302,-96.697207,Burger King,41.492537,-99.901813
7394,Nebraska,41.43858,-97.354296,Burger King,41.492537,-99.901813
7393,Nebraska,41.260044,-95.955576,Burger King,41.492537,-99.901813
6483,Nebraska,41.280969,-96.024528,McDonald's,41.492537,-99.901813
6181,Nebraska,41.112054,-101.714588,Subway,41.492537,-99.901813
6059,Nebraska,40.799378,-96.715623,Errandbug Fast Restaurant Delivery,41.492537,-99.901813
5931,Nebraska,41.204719,-96.127743,Taco Bell,41.492537,-99.901813
5235,Nebraska,40.938809,-98.384672,Taco Bell,41.492537,-99.901813
5236,Nebraska,40.683196,-99.084688,Taco Bell,41.492537,-99.901813
7397,Nebraska,41.29266,-96.127481,Burger King,41.492537,-99.901813
4993,Nebraska,40.682133,-99.084709,Wendy's,41.492537,-99.901813
4992,Nebraska,40.785757,-96.653839,Wendy's,41.492537,-99.901813
4991,Nebraska,40.822933,-96.65309,Wendy's,41.492537,-99.901813
4990,Nebraska,41.292513,-96.05365,Wendy's,41.492537,-99.901813
4989,Nebraska,41.25979,-95.977197,Wendy's,41.492537,-99.901813
5820,Nebraska,40.838214,-96.705029,Burger King,41.492537,-99.901813
7398,Nebraska,41.234549,-96.100255,Burger King,41.492537,-99.901813
7855,Nebraska,41.439073,-97.370506,Taco Bell,41.492537,-99.901813
7763,Nebraska,40.739647,-96.681573,Famous Dave's,41.492537,-99.901813
9353,Nebraska,41.2855,-96.0488,KFC,41.492537,-99.901813
9352,Nebraska,41.13329621,-96.24763727,Sonic Drive-In,41.492537,-99.901813
9241,Nebraska,41.23409,-96.18854,Chick-fil-A,41.492537,-99.901813
9233,Nebraska,40.74107,-96.68237,Chick-fil-A,41.492537,-99.901813
8829,Nebraska,42.023072,-97.436264,Culver's,41.492537,-99.901813
8816,Nebraska,40.8143,-96.72811,Runza,41.492537,-99.901813
8544,Nebraska,40.75711,-96.65439,SONIC Drive In,41.492537,-99.901813
8543,Nebraska,40.81763,-96.7001,Subway,41.492537,-99.901813
8271,Nebraska,41.1767,-96.04376,Subway,41.492537,-99.901813
8269,Nebraska,41.00204,-96.16177,Subway,41.492537,-99.901813
7922,Nebraska,42.101562,-102.858437,Dairy Queen,41.492537,-99.901813
7920,Nebraska,41.13173,-96.248869,Pizza Hut,41.492537,-99.901813
7919,Nebraska,42.830257,-103.00628,Pizza Hut,41.492537,-99.901813
7918,Nebraska,41.248522,-96.030274,Pizza Hut,41.492537,-99.901813
7917,Nebraska,41.232901,-95.947037,Pizza Hut,41.492537,-99.901813
7916,Nebraska,40.38128,-95.838187,Pizza Hut,41.492537,-99.901813
4988,Nebraska,41.211902,-95.99803,Wendy's,41.492537,-99.901813
7399,Nebraska,40.909355,-98.339715,Burger King,41.492537,-99.901813
4936,Nebraska,41.278424,-96.099984,Pepperjax Grill,41.492537,-99.901813
4349,Nebraska,40.7122,-99.0842,Domino's Pizza,41.492537,-99.901813
4709,Nebraska,40.175941,-97.575822,Subway,41.492537,-99.901813
1641,Nebraska,41.873427,-103.674066,Taco Bell,41.492537,-99.901813
1741,Nebraska,41.265257,-95.980698,Sam's Gyros,41.492537,-99.901813
2759,Nebraska,40.813868,-96.700892,Gourmet Grill,41.492537,-99.901813
3143,Nebraska,42.464481,-96.414012,Taco John's,41.492537,-99.901813
3152,Nebraska,42.024357,-97.426519,Taco John's,41.492537,-99.901813
3155,Nebraska,40.681973,-99.085713,Taco John's,41.492537,-99.901813
3160,Nebraska,41.284536,-96.042528,Taco John's,41.492537,-99.901813
3161,Nebraska,41.105688,-100.764608,Taco John's,41.492537,-99.901813
